lemon	N
,	N
and	N
a	N
pure	N
of	N
fermented	N
grasshoppers	N
and	N
moth	N
larvae	N
tastes	N
like	N
a	N
strong	N
fish	N
sauce	N
.	N

Bee	N
larvae	N
make	N
a	N
sweet	N
mayonnaise	N
used	N
in	N
place	N
of	N
eggs	N
and	N
scientists	N
are	N
constantly	C
coming	N
up	N
with	N
new	N
ways	N
to	N
use	N
little	N
creatures.In	N
March	C
,	N
a	N
BBC	N
documentary	N
will	N
feature	C
food	N
writer	N
Stefan	N
Gates	N
searching	N
out	N
and	N
eating	N
deep-fried	N
locusts	N
and	N
barbecued	N
tarantulas	N
.	N

But	N
,	N
behind	N
all	N
the	N
gimmicks	N
and	N
jokes	N
about	N
flies	N
in	N
the	N
soup	N
there	N
is	N
a	N
deeply	C
serious	N
message	N
.	N

Many	N
experts	N
believe	N
there	N
is	N
a	N
clear	N
environmental	N
benefit	N
to	N
humans	N
eating	N
creepy-crawlies.The	N
UNs	N
Food	N
and	N
Agriculture	C
Organization	N
(	N
FAO	N
)	N
has	N
been	N
funding	C
projects	N
since	N
2011	N
aimed	N
at	N
promoting	N
the	N
eating	N
and	N
farming	N
of	N
insects	N
in	N
south-east	N
Asia	N
and	N
Africa	N
,	N
where	N
an	N
estimated	C
two	N
billion	C
people	N
already	N
eat	N
insects	N
and	N
caterpillar	N
larvae	N
as	N
a	N
regular	N
part	N
of	N
their	N
diet	N
.	N

In	N
2012	N
,	N
the	N
FAO	N
published	N
a	N
list	N
of	N
1,909	N
edible	C
species	C
of	N
insect	N
and	N
,	N
with	N
sponsorship	C
from	N
the	N
Dutch	N
government	N
,	N
plans	N
a	N
major	C
international	N
conference	N
on	N
this	N
valuable	N
food	N
source	C
in	N
2013.Insects	N
are	N
plentiful	N
globally	C
,	N
for	N
every	N
human	N
there	N
are	N
40	N
tonnes	N
of	N
insects	N
so	N
there	N
is	N
not	N
too	N
much	N
chance	N
of	N
them	N
being	N
endangered	C
,	N
and	N
they	N
are	N
unlikely	N
to	N
have	N
been	N
dosed	N
with	N
chemicals	N
.	N

I	N
know	N
its	N
taboo	N
to	N
eat	N
bugs	N
in	N
the	N
western	N
world	N
,	N
but	N
why	N
not	N
?	N
,	N
Redzepi	N
has	N
said	N
.	N

You	N
go	N
to	N
south-east	N
Asia	N
and	N
this	N
is	N
a	N
common	N
thing	N
.	N

You	N
read	N
about	N
it	N
from	N
all	N
over	N
the	N
world	N
,	N
that	N
people	N
are	N
eating	N
bugs	N
.	N

If	N
you	N
like	N
mushrooms	N
,	N
youve	N
eaten	N
so	N
many	N
worms	N
you	N
can	N
not	N
imagine	N
.	N

But	N
also	N
we	N
eat	N
honey	N
,	N
and	N
honey	N
is	N
the	N
vomit	C
of	N
a	N
bee	N
.	N

Think	N
of	N
that	N
next	N
time	N
you	N
pour	N
it	N
into	N
your	N
tea.He	N
said	N
that	N
the	N
basic	N
premise	N
behind	N
Nordic	N
Food	N
Lab	N
was	N
:	N
Nothing	N
is	N
not	N
edible.Insects	N
are	N
critical	C
to	N
life	N
on	N
Earth	N
and	N
,	N
with	N
more	N
than	N
a	N
million	N
species	C
,	N
are	N
the	N
most	N
diverse	C
group	N
of	N
creatures	N
on	N
the	N
planet	N
,	N
yet	N
they	N
are	N
misunderstood	N
,	N
hated	N
and	N
often	N
put	N
to	N
death	N
by	N
humans	N
just	N
because	N
they	N
are	N
there.Over	N
the	N
next	N
30	N
years	N
,	N
the	N
planets	N
human	N
population	N
will	N
increase	N
to	N
nine	N
billion	C
.	N

Already	N
one	N
billion	C
people	N
do	N
not	N
get	N
enough	N
food	N
.	N

The	N
increase	N
will	N
mean	N
more	N
pressure	C
on	N
agricultural	N
land	N
,	N
water	N
,	N
forests	N
,	N
fisheries	N
and	N
biodiversity	N
resources	N
,	N
as	N
well	N
as	N
nutrients	N
and	N
energy	N
supplies.The	N
cost	N
of	N
meat	N
is	N
rising	N
,	N
not	N
just	N
in	N
terms	C
of	N
hard	N
cash	N
but	N
also	N
in	N
terms	C
of	N
the	N
amount	N
of	N
rainforest	N
that	N
is	N
destroyed	N
for	N
grazing	N
or	N
to	N
grow	N
feedstuff	N
for	N
cattle	N
.	N

There	N
is	N
also	N
the	N
issue	N
of	N
methane	N
excreted	N
by	N
cows	N
.	N

The	N
livestock	N
farming	N
contribution	C
,	N
in	N
terms	C
of	N
greenhouse	N
gas	N
emissions	N
,	N
is	N
enormous	N
35	N
%	N
of	N
the	N
planets	N
methane	N
,	N
65	N
%	N
of	N
its	N
nitrous	N
oxide	N
and	N
9	N
%	N
of	N
the	N
carbon	C
dioxide.Edible	N
insects	N
emit	C
fewer	N
gases	N
,	N
contain	N
high-quality	N
protein	C
,	N
vitamins	N
and	N
amino	N
acids	N
,	N
and	N
have	N
a	N
high	N
food-conversion	N
rate	C
,	N
needing	N
a	N
quarter	N
of	N
the	N
food	N
intake	N
of	N
sheep	N
,	N
and	N
half	N
of	N
pigs	N
and	N
chickens	N
,	N
to	N
produce	N
the	N
same	N
amount	N
of	N
protein	C
.	N

They	N
emit	C
fewer	N
greenhouse	N
gases	N
and	N
less	N
ammonia	N
than	N
cows	N
and	N
can	N
be	N
grown	N
on	N
organic	C
waste	N
.	N

China	N
is	N
already	N
successfully	C
setting	C
up	N
huge	N
maggot	N
farms	N
.	N

Zimbabwe	N
has	N
a	N
thriving	C
mapone	N
caterpillar	N
industry	N
and	N
Laos	N
was	N
given	N
nearly	N
$	N
500,000	N
by	N
the	N
FAO	N
to	N
develop	N
an	N
insect-harvesting	N
project	N
.	N

Its	N
already	N
big	N
business	N
in	N
the	N
UK	N
,	N
though	N
not	N
always	N
official	C
:	N
a	N
man	N
was	N
recently	N
detained	N
by	N
Gatwick	N
customs	N
as	N
he	N
stepped	N
off	N
a	N
flight	N
from	N
Burkina	N
Faso	N
with	N
94	N
kilos	N
of	N
mapone	N
,	N
worth	N
nearly	N
40,000	N
,	N
in	N
his	N
luggage.A	N
study	N
by	N
FoodServiceWarehouse.com	N
suggested	N
that	N
swapping	N
pork	N
and	N
beef	N
for	N
crickets	N
and	N
locusts	N
could	N
help	N
to	N
reduce	N
greenhouse	N
gas	N
emissions	N
by	N
as	N
much	N
as	N
95	N
%	N
.	N

But	N
perhaps	N
the	N
fairest	N
thing	N
about	N
eating	N
worms	N
and	N
insects	N
comes	N
when	N
we	N
are	N
dead	N
then	N
they	N
get	N
a	N
chance	N
to	N
nibble	N
their	N
own	N
back	N
.	N

It	N
began	N
with	N
a	N
bogus	N
scallop	N
,	N
but	N
a	N
menu	N
scandal	C
that	N
has	N
engulfed	N
some	N
of	N
Japans	N
most	N
prestigious	C
hotels	N
and	N
department	N
stores	N
now	N
threatens	N
to	N
undermine	C
the	N
international	N
reputation	C
of	N
the	N
countrys	N
vaunted	N
cuisine.Since	N
one	N
luxury	N
hotel	N
chain	N
admitted	N
lying	N
about	N
the	N
provenance	N
of	N
ingredients	N
on	N
its	N
menus	N
,	N
Japanese	N
media	N
have	N
served	N
up	N
almost	N
daily	N
revelations	N
of	N
similar	N
transgressions	N
by	N
restaurants	N
run	N
by	N
well-known	N
hotels	N
and	N
department	N
stores.The	N
frenzy	C
began	N
when	N
the	N
Hankyu-Hanshin	N
hotel	N
chain	N
,	N
based	N
in	N
Osaka	N
,	N
admitted	N
it	N
had	N
given	N
false	N
descriptions	N
of	N
dozens	C
of	N
menu	N
items	N
at	N
some	N
of	N
its	N
restaurants	N
between	N
2006	N
and	N
October	N
2013	N
,	N
affecting	N
an	N
estimated	C
78,000	N
diners.Among	N
the	N
chief	C
menu	N
misdemeanours	N
was	N
a	N
red	N
salmon	N
caviar	N
dish	N
that	N
turned	N
out	N
to	N
be	N
the	N
less	N
sumptuous	N
eggs	N
of	N
the	N
flying	N
fish.A	N
televised	N
attempt	N
by	N
the	N
hotel	N
groups	N
president	N
,	N
Hiroshi	N
Desaki	N
,	N
to	N
limit	N
the	N
damage	N
by	N
announcing	N
a	N
20	N
%	N
pay	N
cut	N
for	N
himself	N
and	N
10	N
%	N
for	N
other	N
executives	N
,	N
failed	N
to	N
mollify	N
angry	N
consumers.Days	N
later	N
,	N
Desaki	N
resigned	N
,	N
conceding	N
that	N
the	N
hotel	N
group	N
had	N
betrayed	N
our	N
customers	N
,	N
although	N
he	N
added	N
:	N
We	N
never	N
had	N
the	N
intention	C
to	N
deceive	C
them	N
.	N

One	N
of	N
the	N
hotels	N
head	N
chefs	N
later	N
declined	N
a	N
medal	C
of	N
honour	C
he	N
was	N
due	N
to	N
receive	N
from	N
the	N
government.The	N
company	N
has	N
so	N
far	N
refunded	N
more	N
than	N
10,000	N
consumers	N
to	N
the	N
tune	N
of	N
20m	N
yen	N
;	N
the	N
eventual	C
bill	N
is	N
expected	C
to	N
reach	N
110m	N
yen.Japans	N
version	C
of	N
the	N
UK	N
horsemeat	N
scandal	C
has	N
since	N
spread	C
to	N
several	N
household	C
names	N
in	N
catering	C
.	N

While	N
,	N
as	N
in	N
the	N
UK	N
,	N
no	N
one	N
has	N
fallen	N
ill	N
from	N
eating	N
mislabelled	N
produce	N
,	N
the	N
outbreak	C
of	N
anger	C
shows	N
no	N
sign	N
of	N
abating.Consumers	N
who	N
believed	N
they	N
had	N
eaten	N
prized	N
kuruma	N
shrimps	N
,	N
for	N
example	N
,	N
were	N
told	N
they	N
had	N
in	N
fact	N
dined	N
on	N
the	N
much	N
cheaper	N
black	N
tiger	N
version.The	N
first	N
incident	C
went	N
almost	N
unnoticed	C
.	N

The	N
Prince	N
Hotel	N
in	N
Tokyo	N
was	N
forced	N
to	N
come	N
clean	N
after	N
a	N
diner	N
complained	N
in	N
a	N
blogpost	N
that	N
a	N
scallop	N
dish	N
he	N
had	N
ordered	N
contained	N
a	N
similar	N
,	N
but	N
cheaper	N
,	N
type	N
of	N
shellfish.The	N
hotel	N
launched	N
an	N
investigation	C
and	N
went	N
on	N
to	N
correct	N
more	N
than	N
50	N
menu	N
items	N
at	N
dozens	C
of	N
its	N
restaurants	N
.	N

Its	N
report	N
scared	N
Hankyu-Hanshin	N
and	N
other	N
hoteliers	N
into	N
admitting	N
that	N
they	N
,	N
too	N
,	N
had	N
hoodwinked	N
diners	N
who	N
believed	N
they	N
were	N
paying	N
high	N
prices	N
for	N
premium	C
ingredients.The	N
Hotel	N
Okura	N
chain	N
whose	N
guests	N
have	N
included	N
Barack	N
Obama	N
confessed	N
myriad	N
sins	N
,	N
including	N
injecting	N
beef	N
with	N
fat	N
to	N
make	N
it	N
juicier	N
and	N
incorrectly	N
describing	N
tomatoes	N
as	N
organic.We	N
deeply	C
apologize	N
for	N
betraying	N
the	N
expectations	N
and	N
confidence	C
of	N
our	N
clients	N
,	N
it	N
said	N
in	N
a	N
statement.The	N
list	N
of	N
fraudulent	C
ingredients	N
continues	N
to	N
grow	N
:	N
orange	N
juice	N
from	N
cartons	N
sold	N
as	N
freshly	N
squeezed	N
;	N
Mont	N
Blanc	N
desserts	N
topped	N
with	N
Korean	N
chestnuts	N
instead	N
of	N
the	N
promised	N
French	N
ones	N
;	N
bought-in	N
chocolate	N
cream	N
masquerading	N
as	N
home-made	N
;	N
imported	N
beef	N
sold	N
as	N
high-end	N
wagyu.Even	N
the	N
governments	N
top	N
spokesman	C
,	N
Yoshihide	N
Suga	N
,	N
was	N
moved	N
to	N
comment	N
on	N
the	N
scandal	C
.	N

These	N
incidents	N
have	N
surfaced	N
one	N
after	N
the	N
other	N
and	N
this	N
inappropriate	C
labelling	N
has	N
resulted	N
in	N
the	N
loss	C
of	N
trust	N
among	N
consumers	N
,	N
he	N
told	N
reporters	N
.	N

These	N
are	N
clearly	N
cover-ups.The	N
fraudulent	C
menu	N
scandal	C
has	N
exploded	N
at	N
just	N
the	N
wrong	N
time	N
.	N

Japan	N
is	N
trying	N
to	N
persuade	N
South	N
Korea	N
and	N
other	N
countries	N
to	N
lift	N
bans	N
on	N
food	N
imports	N
imposed	N
in	N
response	C
to	N
the	N
Fukushima	N
nuclear	C
accident	N
,	N
while	N
UNESCO	N
is	N
considering	C
a	N
request	N
to	N
add	N
Japanese	N
cuisine	N
to	N
its	N
intangible	N
cultural	N
heritage	C
list.One	N
local	N
newspaper	N
ran	N
the	N
headline	N
,	N
Japans	N
proud	N
food	N
culture	N
in	N
tears	N
,	N
while	N
the	N
mass	C
circulation	C
Yomiuri	N
Shimbun	N
said	N
it	N
was	N
astonished	C
by	N
the	N
industrys	N
lack	C
of	N
morals.The	N
newspaper	N
voiced	N
concerns	N
that	N
the	N
scandal	C
could	N
harm	C
the	N
credibility	C
of	N
brand	C
Japan	N
,	N
products	N
and	N
services	N
,	N
which	N
are	N
praised	N
by	N
foreign	N
countries	N
and	N
tourists	N
for	N
their	N
safety	C
and	N
security.Industry	N
experts	N
said	N
the	N
global	C
financial	N
crisis	C
in	N
2008	N
had	N
forced	N
luxury	N
hotels	N
to	N
cut	N
costs	N
while	N
attempting	N
to	N
woo	N
diners	N
with	N
detailed	C
menu	N
descriptionsMenu	N
descriptions	N
were	N
created	N
to	N
meet	N
consumers	N
preference	C
for	N
brand	C
products	N
,	N
and	N
,	N
when	N
they	N
couldnt	N
obtain	C
the	N
ingredients	N
stated	N
on	N
the	N
menu	N
,	N
hotels	N
just	N
used	N
food	N
from	N
different	N
places	N
of	N
origin	C
,	N
Hiroshi	N
Tomozawa	N
,	N
a	N
hotel	N
and	N
restaurant	N
consultant	C
,	N
told	N
Kyodo	N
News.While	N
they	N
count	N
the	N
cost	N
to	N
their	N
reputations	N
,	N
the	N
hotels	N
and	N
restaurants	N
involved	N
are	N
unlikely	N
to	N
face	N
legal	C
action	N
.	N

Menus	N
are	N
not	N
covered	N
by	N
the	N
agricultural	N
standards	N
law	N
or	N
by	N
a	N
new	N
food	N
labelling	N
law	N
due	N
to	N
go	N
into	N
effect	N
in	N
2015	N
.	N

The	N
authorities	N
only	N
legal	C
weapon	C
is	N
a	N
law	N
banning	N
misleading	C
representations	N
of	N
goods	N
and	N
services.The	N
industrys	N
biggest	N
nemesis	N
will	N
be	N
Japans	N
discerning	N
and	N
demanding	C
consumers	N
.	N

In	N
a	N
2009	N
poll	N
conducted	N
by	N
an	N
online	N
restaurant	N
guide	N
,	N
72	N
%	N
of	N
respondents	N
said	N
provenance	N
was	N
the	N
most	N
important	N
factor	C
in	N
selecting	N
dishes	N
from	N
a	N
menu	N
,	N
followed	N
by	N
calorific	N
and	N
nutritional	C
details	N
.	N

Police	N
and	N
intelligence	C
agencies	N
around	N
the	N
world	N
have	N
,	N
for	N
almost	N
100	N
years	N
,	N
relied	N
on	N
lie	N
detectors	N
to	N
help	N
convict	C
criminals	N
or	N
unearth	N
spies	N
and	N
traitors.The	N
polygraph	N
is	N
beloved	N
of	N
the	N
movies	N
,	N
with	N
countless	C
dramatic	C
moments	N
showing	N
the	N
guilty	N
sweating	N
profusely	N
as	N
they	N
are	N
hooked	N
up.But	N
the	N
invention	N
could	N
soon	N
be	N
defunct	N
.	N

Researchers	N
in	N
Britain	N
and	N
the	N
Netherlands	N
have	N
made	N
a	N
breakthrough	C
,	N
developing	C
a	N
method	N
with	N
a	N
success	N
rate	C
in	N
tests	N
of	N
over	N
70	N
%	N
that	N
could	N
be	N
in	N
use	N
in	N
police	N
stations	N
around	N
the	N
world	N
within	N
a	N
decade	C
.	N

Rather	N
than	N
relying	N
on	N
facial	C
tics	N
,	N
talking	N
too	N
much	N
or	N
waving	N
of	N
arms	N
all	N
seen	N
as	N
tell-tale	N
signs	N
of	N
lying	N
the	N
new	N
method	N
involves	N
monitoring	N
full-body	N
motions	N
to	N
provide	N
an	N
indicator	C
of	N
signs	N
of	N
guilty	N
feelings.The	N
polygraph	N
is	N
widely	C
used	N
in	N
the	N
US	N
in	N
criminal	N
and	N
other	N
cases	N
and	N
for	N
security	N
clearance	N
for	N
the	N
FBI	N
and	N
CIA	N
but	N
is	N
much	N
less	N
popular	N
in	N
Europe	N
.	N

There	N
has	N
been	N
a	N
lot	N
of	N
scepticism	N
in	N
the	N
scientific	N
and	N
legal	C
communities	N
about	N
its	N
reliability	C
.	N

By	N
contrast	C
,	N
the	N
new	N
method	N
developed	C
by	N
the	N
researchers	N
has	N
performed	N
well	N
in	N
experiments.The	N
basic	N
premise	N
is	N
that	N
liars	N
fidget	N
more	N
and	N
so	N
the	N
use	N
of	N
an	N
all-body	N
motion	C
suit	N
the	N
kind	N
used	N
in	N
films	N
to	N
create	N
computer-generated	N
characters	N
will	N
pick	N
this	N
up	N
.	N

The	N
suit	N
contains	N
17	N
sensors	N
that	N
register	N
movement	C
up	N
to	N
120	N
times	C
per	N
second	N
in	N
three	N
dimensions	N
for	N
23	N
joints.One	N
of	N
the	N
research	N
team	N
,	N
Ross	N
Anderson	N
,	N
professor	N
of	N
security	N
engineering	N
at	N
Cambridge	N
University	N
,	N
said	N
:	N
Decades	N
of	N
deception	C
research	N
show	N
that	N
the	N
interviewer	N
will	N
tell	N
truth	C
from	N
lies	N
only	N
slightly	C
better	N
than	N
random	C
,	N
about	N
55	N
out	N
of	N
100.The	N
polygraph	N
has	N
been	N
around	N
since	N
the	N
1920s	N
and	N
,	N
by	N
measuring	N
physiological	N
stress	N
induced	N
by	N
anxiety	C
,	N
you	N
can	N
get	N
to	N
60	N
.	N

However	N
,	N
it	N
can	N
easily	N
be	N
abused	N
as	N
an	N
interrogation	N
prop	N
and	N
many	N
people	N
are	N
anxious	N
anyway	N
facing	N
a	N
polygraph	N
on	N
which	N
their	N
job	N
or	N
liberty	C
depends.He	N
said	N
the	N
new	N
method	N
,	N
by	N
contrast	C
,	N
achieved	N
a	N
reliability	C
rating	C
of	N
over	N
70	N
%	N
and	N
he	N
was	N
confident	N
they	N
would	N
be	N
able	C
to	N
do	N
better	N
.	N

In	N
some	N
tests	N
,	N
the	N
team	N
has	N
already	N
achieved	N
more	N
than	N
80	N
%	N
.Anderson	N
said	N
:	N
The	N
takeaway	N
message	N
is	N
that	N
guilty	N
people	N
fidget	N
more	N
and	N
we	N
can	N
measure	C
this	N
robustly.Anderson	N
added	N
that	N
the	N
research	N
had	N
a	N
special	N
significance	C
at	N
this	N
time	N
,	N
against	N
the	N
background	N
of	N
the	N
US	N
Senate	N
report	N
on	N
torture	C
by	N
the	N
CIA	N
.	N

Apart	N
from	N
the	N
moral	C
case	N
against	N
torture	C
,	N
Anderson	N
pointed	N
out	N
that	N
it	N
was	N
a	N
very	N
unreliable	C
way	N
of	N
gathering	C
accurate	N
information	N
.	N

We	N
have	N
known	C
for	N
a	N
long	N
time	N
that	N
torture	C
does	N
not	N
work	N
,	N
he	N
said	N
.	N

The	N
new	N
method	N
offers	N
a	N
pragmatic	C
,	N
scientifically	C
backed	N
alternative	C
to	N
conducting	N
interviews.The	N
research	N
paper	N
was	N
written	N
by	N
Dr	N
Sophie	N
van	N
der	N
Zee	N
of	N
Cambridge	N
University	N
,	N
Professor	N
Ronald	N
Poppe	N
of	N
Utrecht	N
University	N
,	N
Professor	N
Paul	N
Taylor	N
of	N
Lancaster	N
University	N
and	N
Anderson.The	N
polygraph	N
was	N
created	N
in	N
1921	N
by	N
policeman	N
John	N
Larson	N
,	N
based	N
on	N
research	N
by	N
the	N
psychologist	C
William	N
Marston	N
.	N

It	N
records	N
changes	N
in	N
pulse	C
,	N
blood	N
pressure	C
,	N
sweating	N
and	N
breathing	N
to	N
ascertain	N
whether	N
a	N
subject	N
is	N
lying.While	N
cinema	N
depictions	N
suggest	N
the	N
device	C
is	N
near-infallible	N
,	N
the	N
US	N
Supreme	N
Court	N
ruled	N
,	N
in	N
1998	N
,	N
that	N
there	N
was	N
no	N
consensus	C
that	N
the	N
polygraph	N
was	N
reliable	N
,	N
a	N
finding	N
supported	N
by	N
the	N
US	N
National	N
Academy	N
of	N
Scientists	N
in	N
2003.The	N
experiment	N
carried	N
out	N
by	N
Anderson	N
and	N
his	N
colleagues	N
involved	N
180	N
students	N
and	N
employees	N
at	N
Lancaster	N
University	N
,	N
of	N
which	N
half	N
were	N
told	N
to	N
tell	N
the	N
truth	C
and	N
half	N
to	N
lie	N
.	N

They	N
were	N
each	N
paid	N
7.50	N
for	N
their	N
participation	N
in	N
the	N
70-minute	N
experiment	N
,	N
involving	N
two	N
tests.Some	N
were	N
interviewed	N
about	N
a	N
computer	N
game	N
Never	N
End	N
,	N
which	N
they	N
played	N
for	N
seven	N
minutes	N
,	N
while	N
others	N
lied	N
about	N
playing	N
it	N
,	N
having	N
only	N
been	N
shown	N
notes	N
about	N
it.The	N
second	N
test	N
involved	N
a	N
lost	N
wallet	N
containing	N
5	N
.	N

Some	N
were	N
asked	N
to	N
bring	N
the	N
wallet	N
to	N
a	N
lost-and-found	N
box	N
while	N
others	N
hid	N
it	N
and	N
lied	N
about	N
it.Overall	N
,	N
we	N
correctly	N
classified	N
82.2	N
%	N
(	N
truths	N
:	N
88.9	N
%	N
;	N
lies	N
:	N
75.6	N
%	N
)	N
of	N
the	N
interviewees	N
as	N
either	N
being	N
truthful	N
or	N
deceptive	C
based	N
on	N
the	N
combined	N
movement	C
in	N
their	N
individual	N
limbs	N
,	N
the	N
report	N
says.Anderson	N
said	N
:	N
Our	N
first	N
attempt	N
looked	N
at	N
the	N
extent	C
to	N
which	N
different	N
body	N
parts	N
and	N
body	N
signals	N
indicated	N
deception	C
.	N

It	N
turned	N
out	N
that	N
liars	N
wave	N
their	N
arms	N
more	N
but	N
,	N
again	N
,	N
this	N
is	N
only	N
at	N
the	N
60	N
%	N
level	N
that	N
you	N
can	N
get	N
from	N
a	N
conventional	C
polygraph.The	N
pay	N
dirt	N
was	N
when	N
we	N
considered	N
total	N
body	N
motion	C
.	N

That	N
turns	N
out	N
to	N
tell	N
truth	C
from	N
lies	N
over	N
70	N
%	N
of	N
the	N
time	N
and	N
we	N
believe	N
it	N
can	N
be	N
improved	C
still	N
further	N
by	N
combining	N
it	N
with	N
optimal	N
questioning	N
techniques.Another	N
advantage	N
is	N
that	N
total	N
body	N
motion	C
is	N
relatively	N
unaffected	C
by	N
cultural	N
background	N
,	N
anxiety	C
and	N
cognitive	N
load	C
(	N
how	N
much	N
you	N
are	N
thinking	N
)	N
,	N
which	N
confound	N
other	N
lie-detection	N
technologies	N
,	N
Anderson	N
said.The	N
use	N
of	N
all-body	N
suits	N
is	N
expensive	N
they	N
cost	N
about	N
30,000	N
and	N
can	N
be	N
uncomfortable	N
,	N
and	N
Anderson	N
and	N
his	N
colleagues	N
are	N
now	N
looking	N
at	N
low-cost	N
alternatives	N
.	N

These	N
include	N
using	N
motion-sensing	N
technology	N
from	N
computer	N
games	N
,	N
such	C
as	N
the	N
Kinect	N
devices	N
developed	C
by	N
Microsoft	N
for	N
the	N
Xbox	N
console.Anderson	N
acknowledges	N
that	N
agencies	N
such	C
as	N
the	N
CIA	N
could	N
teach	N
agents	N
how	N
to	N
counter	C
the	N
full-body	N
motion	C
method	N
by	N
freezing	N
their	N
bodies	N
but	N
he	N
said	N
that	N
in	N
itself	N
would	N
be	N
a	N
giveaway	N
.	N

A	N
girl	N
born	N
today	N
in	N
the	N
UK	N
can	N
expect	N
to	N
live	N
nearly	N
to	N
the	N
age	N
of	N
82	N
on	N
average	N
,	N
while	N
her	N
brother	N
will	N
live	N
to	N
78	N
.	N

They	N
would	N
have	N
a	N
longer	N
life	N
in	N
Andorra	N
(	N
85	N
and	N
79	N
respectively	C
)	N
but	N
are	N
marginally	N
better	N
off	N
than	N
in	N
the	N
US	N
(	N
81	N
and	N
76	N
)	N
,	N
while	N
if	N
they	N
lived	N
in	N
the	N
Central	N
African	N
Republic	C
,	N
they	N
would	N
barely	C
make	N
it	N
out	N
of	N
middle	C
age	N
(	N
49	N
and	N
44	N
)	N
.	N

Nonetheless	C
,	N
almost	N
everywhere	N
in	N
the	N
world	N
,	N
with	N
the	N
exception	C
of	N
countries	N
such	C
as	N
Lesotho	N
,	N
which	N
have	N
been	N
hit	N
by	N
HIV	N
and	N
violence	C
,	N
lifespans	N
are	N
lengthening	N
and	N
the	N
best	N
news	N
is	N
that	N
small	N
children	N
are	N
substantially	C
less	N
likely	N
to	N
die	N
than	N
they	N
were	N
four	N
decades	N
ago	N
.	N

There	N
has	N
been	N
a	N
drop	N
in	N
deaths	N
among	N
under-fives	N
of	N
nearly	N
60	N
%	N
,	N
from	N
16.4	N
million	N
in	N
1970	N
to	N
6.8	N
million	N
in	N
2010.That	N
in	N
itself	N
is	N
justification	C
for	N
the	N
enormous	N
project	N
that	N
the	N
Institute	C
of	N
Health	N
Metrics	N
and	N
Evaluation	C
(	N
IHME	N
)	N
in	N
Seattle	N
has	N
led	N
over	N
the	N
past	N
five	N
years	N
,	N
involving	N
nearly	N
500	N
researchers	N
,	N
to	N
assess	C
the	N
global	C
burden	C
of	N
disease	N
.	N

Knowing	N
how	N
many	N
children	N
die	N
and	N
from	N
what	N
cause	C
enables	N
the	N
world	N
to	N
focus	C
its	N
efforts	N
and	N
resources	N
on	N
keeping	N
them	N
alive	N
.	N

There	N
are	N
many	N
lessons	N
to	N
be	N
gleaned	N
from	N
the	N
vast	C
database	C
they	N
have	N
put	N
together	N
,	N
which	N
will	N
help	N
global	C
organizations	N
and	N
individual	N
governments	N
to	N
better	N
care	N
for	N
us	N
all	N
from	N
a	N
renewed	N
focus	C
on	N
diet	N
to	N
tackling	N
alcohol	N
to	N
keeping	N
up	N
the	N
efforts	N
against	N
HIV	N
in	N
Africa.The	N
seven	N
papers	N
published	N
by	N
The	N
Lancet	N
represent	C
a	N
big	N
undertaking	C
and	N
are	N
not	N
without	N
controversy	C
.	N

IHME	N
has	N
been	N
ambitiously	N
radical	C
in	N
some	N
of	N
its	N
methods	N
.	N

In	N
the	N
absence	C
of	N
death	N
registries	N
or	N
medical	C
records	N
,	N
they	N
have	N
been	N
willing	C
,	N
for	N
instance	C
,	N
to	N
take	N
evidence	C
from	N
verbal	C
autopsies	N
deciding	N
the	N
cause	C
of	N
death	N
by	N
an	N
interview	N
with	N
the	N
family	N
.	N

The	N
most	N
startling	N
result	N
has	N
been	N
the	N
malaria	N
figure	N
,	N
released	N
earlier	N
in	N
2012	N
.	N

IHME	N
said	N
1.2	N
million	N
die	N
of	N
the	N
disease	N
every	N
year	N
twice	N
as	N
many	N
as	N
previously	N
thought	N
.	N

The	N
big	N
increase	N
is	N
in	N
adult	N
deaths	N
.	N

Conventional	C
wisdom	C
has	N
it	N
that	N
malaria	N
kills	N
mostly	N
children	N
under	N
five.The	N
way	N
I	N
was	N
taught	N
as	N
a	N
doctor	N
and	N
everybody	N
else	N
is	N
taught	N
is	N
that	N
,	N
in	N
malarial	N
areas	N
,	N
you	N
become	N
semi-immune	N
as	N
an	N
adult	N
,	N
said	N
Dr	N
Christopher	N
Murray	N
,	N
IHME	N
Director	N
and	N
one	N
of	N
the	N
founders	N
of	N
the	N
Global	C
Burden	C
of	N
Disease	N
project	N
.	N

We	N
originally	C
went	N
with	N
the	N
prevailing	N
opinion	N
but	N
there	N
has	N
been	N
a	N
shift	C
as	N
we	N
have	N
become	N
more	N
empirical	C
.	N

African	N
doctors	N
write	N
on	N
hospital	N
records	N
that	N
adults	N
are	N
dying	N
of	N
malaria	N
a	N
lot	N
.	N

But	N
,	N
he	N
adds	N
,	N
their	N
fever	N
could	N
be	N
something	N
else	N
.	N

The	N
findings	N
have	N
prompted	N
further	N
studies.Although	N
Margaret	N
Chan	N
,	N
Director	N
General	N
of	N
the	N
World	N
Health	N
Organization	N
,	N
gave	N
the	N
IHME	N
study	N
a	N
warm	N
official	C
welcome	N
,	N
some	N
of	N
the	N
staff	N
are	N
cautious	C
.	N

We	N
need	N
to	N
be	N
