announce	C
a	N
new	N
round	N
of	N
financial	N
sector	C
reforms	C
later	N
today	N
.	N

The	N
trouble	C
is	N
,	N
he	N
is	N
talking	N
to	N
audiences	C
that	N
have	N
a	N
very	N
strong	N
belief	C
that	N
the	N
United	N
States	N
is	N
going	N
to	N
abandon	C
them	N
,	N
Biddle	N
said	N
in	N
a	N
phone	N
interview	C
.	N

The	N
U.S	N
.	N
embassy	C
,	N
which	N
neighbors	C
the	N
AFP	N
bureau	C
in	N
Kabul	N
,	N
said	N
its	N
embassy	C
was	N
“under	N
lockdown”	C
and	N
warned	C
staff	N
to	N
“take	N
cover	N
,	N
move	N
away	N
from	N
the	N
windows.”	N

Obama	N
earlier	N
dropped	C
from	N
night	N
skies	N
into	N
Kabul	N
on	N
a	N
brief	N
visit	N
amid	C
secrecy	C
and	N
tight	N
security	N
and	N
signed	N
a	N
deal	C
with	N
President	N
Hamid	N
Karzai	N
,	N
cementing	C
10	N
years	N
of	N
U.S	N
.	N
aid	N
for	N
Afghanistan	N
after	N
NATO	N
combat	C
troops	N
leave	N
in	N
2014	N
.	N

The	N
attack	N
was	N
a	N
reminder	N
of	N
the	N
extremist	C
threat	N
that	N
stalks	C
Afghanistan	N
,	N
with	N
the	N
Taliban	N
resurgent	C
a	N
decade	C
after	N
they	N
were	N
driven	C
from	N
power	N
for	N
refusing	C
to	N
hand	N
over	N
Bin	N
Laden	N
following	N
the	N
9/11	N
attacks	N
.	N

A	N
26-year-old	N
man	N
is	N
still	N
being	N
questioned	C
by	N
police	N
on	N
suspicion	C
of	N
murder	N
.	N

A	N
man	N
and	N
woman	N
,	N
both	N
aged	N
28	N
,	N
arrested	C
on	N
suspicion	C
of	N
assisting	C
an	N
offender	C
were	N
released	C
,	N
without	N
charge	C
,	N
on	N
Saturday	N
evening	N
.	N

They	N
were	N
all	N
arrested	N
in	N
the	N
Toome	C
area	N
within	N
an	N
hour	N
on	N
the	N
shooting	C
.	N

Deputy	N
First	N
Minister	N
Martin	N
McGuinness	C
has	N
visited	C
the	N
victims'	N
family	N
and	N
said	N
they	N
are	N
in	N
deep	N
shock	N
.	N

He	N
said:	N
""""	N
This	N
family	N
is	N
clearly	N
deeply	N
shocked	N
and	N
traumatised	C
by	N
what	N
has	N
happened	N
over	N
the	N
weekend	N
.	N

Their	N
daughter	N
has	N
been	N
murdered	C
and	N
another	N
daughter	N
seriously	N
injured	C
.	N

I	N
spent	N
some	N
time	N
with	N
the	N
family	N
and	N
offered	N
our	N
support	N
and	N
that	N
of	N
the	N
wider	N
community	C
at	N
this	N
time	N
.	N
""""	N

SDLP	N
Mid-Ulster	N
MLA	N
Patsy	N
McGlone	N
has	N
said	N
there	N
is	N
an	N
overwhelming	C
sense	N
of	N
shock	N
in	N
the	N
county	N
over	N
the	N
shooting	N
.	N

Israel's	N
ambassador	C
to	N
Egypt	N
,	N
Yitzhak	N
Levanon	N
,	N
returned	N
to	N
Cairo	N
on	N
Sunday	N
after	N
he	N
was	N
evacuated	C
in	N
September	N
following	N
an	N
attack	N
on	N
the	N
embassy	C
,	N
an	N
airport	N
official	N
told	N
AFP	C
.	N

Levanon	N
arrived	C
in	N
the	N
early	N
hours	N
of	N
Sunday	N
on	N
a	N
Turkish	N
Airlines	N
flight	N
from	N
Istanbul	N
,	N
the	N
official	N
said	N
.	N

The	N
ambassador's	N
arrival	N
had	N
not	N
been	N
announced	C
and	N
he	N
flew	C
in	N
in	N
complete	N
secrecy	C
,	N
the	N
official	N
said	N
.	N

On	N
September	N
9	N
,	N
protesters	C
attacked	N
the	N
Israeli	N
embassy	C
headquarters	C
in	N
a	N
residential	C
building	N
in	N
central	N
Cairo	N
,	N
forcing	C
the	N
evacuation	C
of	N
all	N
embassy	C
staff	C
.	N

Crowds	C
had	N
smashed	C
through	N
an	N
external	C
security	N
wall	N
,	N
tossed	C
embassy	C
papers	N
from	N
balconies	C
and	N
tore	C
down	N
the	N
Israeli	N
flag	N
.	N

It	N
was	N
the	N
worst	N
incident	C
since	N
Israel	N
set	N
up	N
its	N
mission	N
in	N
Egypt	N
,	N
the	N
first	N
Arab	N
country	N
to	N
sign	N
a	N
peace	N
treaty	C
with	N
the	N
Jewish	N
state	N
in	N
1979	N
.	N

More	N
and	N
more	N
people	N
are	N
starting	N
to	N
believe	C
that	N
the	N
election	C
results	N
are	N
not	N
fair	C
,	N
he	N
told	N
Interfax	C
.	N

I	N
believe	N
that	N
ignoring	C
public	N
opinion	C
discredits	C
the	N
authorities	C
and	N
destabilizes	C
the	N
situation	N
.	N

Gorbachev	N
added	N
that	N
authorities	N
""""	N
must	N
admit	N
that	N
there	N
have	N
been	N
numerous	C
falsifications	C
and	N
ballot	C
stuffing	C
.	N
""""	N

Sunday's	N
parliamentary	C
vote	N
suggested	N
Russians	N
are	N
tiring	C
of	N
Putin	N
and	N
his	N
United	N
Russia	N
party	N
,	N
which	N
has	N
dominated	C
all	N
other	N
political	N
forces	N
in	N
Russia	N
for	N
the	N
past	N
dozen	N
years	N
and	N
earned	N
a	N
reputation	C
for	N
corruption	C
.	N

Putin	N
,	N
meanwhile	N
,	N
officially	N
registered	N
Wednesday	N
to	N
run	N
for	N
the	N
presidency	C
in	N
March	N
,	N
but	N
the	N
unusually	C
sustained	C
protests	N
of	N
the	N
past	N
two	N
days	N
suggested	C
his	N
drive	N
to	N
retake	N
the	N
job	N
he	N
held	N
from	N
2000-2008	N
may	N
not	N
go	N
as	N
smoothly	N
as	N
he	N
had	N
expected	N
.	N

But	N
pro-Kremlin	C
supporters	C
also	N
staged	C
two	N
large	N
protests	N
in	N
Moscow	N
that	N
attracted	N
thousands	N
,	N
highlighting	C
political	N
divisions	C
in	N
Russian	N
society	N
.	N

Although	N
Sunday's	N
election	N
results	N
signal	C
Putin's	N
return	N
to	N
the	N
presidency	C
in	N
next	N
March's	N
poll	N
may	N
not	N
be	N
as	N
easy	N
as	N
he	N
expected	C
,	N
he	N
has	N
downplayed	C
the	N
reduced	N
majority	C
.	N

He	N
said	N
it	N
was	N
"""inevitable"	N
""""	N
because	N
voters	N
always	N
are	N
unhappy	N
with	N
the	N
party	N
in	N
power	N
.	N

He	N
also	N
dismissed	C
allegations	C
of	N
corruption	C
among	N
his	N
United	N
Russia	N
party	N
members	N
.	N

It	N
is	N
understood	N
the	N
dead	N
girl	N
had	N
been	N
living	N
at	N
her	N
family	N
home	N
,	N
in	N
a	N
neighbouring	C
housing	N
estate	C
,	N
and	N
was	N
visiting	N
her	N
older	N
sister	N
at	N
the	N
time	N
of	N
the	N
shooting	N
.	N

He	N
said	N
authorities	C
have	N
not	N
yet	N
determined	C
the	N
owner	N
of	N
then	N
gun	N
but	N
they	N
are	N
pretty	C
certain	N
Thomas	N
was	N
the	N
killer	N
.	N

The	N
Philippines	N
has	N
summoned	C
China's	N
ambassador	C
in	N
Manila	N
after	N
two	N
Chinese	N
ships	N
blocked	C
a	N
Philippine	C
Navy	N
vessel	C
from	N
arresting	C
Chinese	N
fishermen	N
in	N
the	N
South	N
China	N
Sea	N
.	N

Eight	N
Chinese	N
fishing	N
vessels	C
were	N
anchored	C
off	N
Scarborough	C
Shoal	N
,	N
the	N
Philippine	C
government	N
said	N
on	N
Wednesday	N
,	N
as	N
Albert	N
del	N
Rosario	C
,	N
the	N
country's	N
foreign	N
affairs	N
secretary	N
,	N
called	N
in	N
Ma	N
Keqing	N
,	N
the	N
ambassador	C
,	N
for	N
talks	N
.	N

Manila	N
and	N
Beijing	N
contest	C
sovereignty	C
over	N
the	N
small	N
group	N
of	N
islands	N
and	N
reefs	C
,	N
which	N
lie	N
about	N
124	N
nautical	C
miles	N
from	N
the	N
western	N
coast	N
of	N
the	N
Philippines'	N
main	N
island	N
of	N
Luzon	N
.	N

The	N
foreign	N
affairs	N
department	C
statement	C
said	N
the	N
Philippines'	N
flagship	C
warship	C
,	N
the	N
Gregorio	N
Del	N
Pilar	N
,	N
found	N
the	N
eight	N
vessels	C
there	N
on	N
Sunday	N
while	N
patrolling	C
the	N
area	N
.	N

A	N
21-year-old	N
man	N
was	N
arrested	N
on	N
April	N
30	N
,	N
on	N
suspicion	C
of	N
murder	N
and	N
was	N
released	N
on	N
bail	C
until	N
May	N
29	N
pending	C
further	N
enquiries	C
.	N

Google	N
Inc	N
.	N
(GOOG)	N
won	N
approval	C
from	N
Chinese	N
regulators	C
for	N
its	N
$12.5	N
billion	N
purchase	N
of	N
Motorola	N
Mobility	N
Holdings	N
Inc	N
.	N
(MMI)	N
,	N
clearing	N
a	N
final	N
hurdle	C
for	N
a	N
deal	N
that	N
boosts	C
its	N
patents	C
portfolio	C
and	N
steps	N
up	N
competition	C
with	N
Apple	N
Inc	N
.	N
(AAPL)	N
“We	N
are	N
pleased	N
the	N
deal	N
has	N
received	N
approval	C
in	N
all	N
jurisdictions,”	C
Motorola	N
Mobility	N
said	N
in	N
an	N
e-mailed	N
statement	N
,	N
confirming	C
that	N
the	N
deal	N
has	N
been	N
approved	N
in	N
China	N
.	N

“We	N
expect	N
to	N
close	N
imminently.”	N

The	N
acquisition	C
,	N
announced	N
last	N
year	N
,	N
has	N
already	N
received	N
approvals	N
in	N
Europe	N
,	N
the	N
U.S	N
.	N
and	N
other	N
jurisdictions	C
worldwide	N
.	N

Motorola	N
Mobility	N
had	N
said	N
in	N
a	N
regulatory	C
filing	C
in	N
February	N
that	N
it	N
needed	N
approval	N
in	N
China	N
.	N

Google	N
,	N
facing	N
legal	N
disputes	C
over	N
its	N
Android	N
smartphone	N
software	C
,	N
will	N
be	N
able	N
to	N
draw	N
on	N
more	N
than	N
17,000	N
patents	C
from	N
Libertyville	C
,	N
Illinois-based	N
Motorola	N
Mobility	N
.	N

The	N
Israeli	N
official	N
said	N
the	N
new	N
ambassador	C
to	N
Cairo	N
,	N
Yaakov	N
Amitai	N
,	N
was	N
expected	C
to	N
travel	N
to	N
the	N
Egyptian	N
capital	N
in	N
December	N
to	N
present	N
his	N
credentials	C
,	N
but	N
the	N
embassy	C
would	N
not	N
be	N
staffed	C
or	N
resume	C
normal	N
activity	N
until	N
acceptable	C
security	C
arrangements	C
were	N
in	N
place	N
.	N

Many	N
Egyptians	N
view	N
Israel	N
,	N
which	N
signed	N
a	N
peace	N
treaty	N
with	N
Egypt	N
in	N
1979	N
after	N
four	N
wars	N
between	N
the	N
two	N
countries	N
,	N
with	N
hostility	C
.	N

Anti-Israeli	N
sentiment	C
,	N
muted	C
before	N
President	N
Hosni	N
Mubarak	N
was	N
overthrown	C
in	N
February	N
,	N
has	N
become	N
more	N
vocal	C
.	N

A	N
postmortem	C
is	N
due	N
to	N
be	N
carried	N
out	N
today	N
on	N
the	N
body	N
of	N
a	N
teenager	C
who	N
was	N
shot	N
dead	N
in	N
Co	N
Derry	N
yesterday	N
.	N

A	N
26-year-old	N
man	N
is	N
being	N
questioned	N
by	N
detectives	C
about	N
the	N
murder	C
of	N
the	N
18-year-old	N
and	N
the	N
serious	N
wounding	C
of	N
her	N
sister	N
in	N
a	N
gun	N
attack	N
in	N
a	N
small	N
village	N
of	N
Bellaghy	N
.	N

An	N
EU	C
statement	N
issued	C
at	N
a	N
meeting	N
of	N
ministers	N
from	N
the	N
27-nation	N
bloc	C
said	N
they	N
adopted	C
""""	N
sanctions	C
against	N
the	N
Syrian	N
regime	C
""""	N
but	N
gave	N
no	N
details	N
.	N

Rebels	C
killed	N
23	N
Syrian	N
soldiers	N
on	N
Monday	N
,	N
according	N
to	N
a	N
rights	N
group	N
opposed	C
to	N
President	N
Bashar	N
Assad	N
,	N
in	N
battles	C
around	N
the	N
town	N
of	N
Rastan	N
that	N
further	N
undermined	C
a	N
sagging	C
U.N.-backed	N
ceasefire	C
.	N

The	N
fighting	N
on	N
the	N
outskirts	C
of	N
Rastan	N
followed	N
heavy	N
army	N
shelling	C
of	N
the	N
town	N
in	N
which	N
opposition	C
sources	N
said	N
at	N
least	N
nine	N
people	N
were	N
killed	N
,	N
including	N
a	N
local	N
rebel	N
commander	N
.	N

Rastan	N
,	N
25	N
km	N
(15	N
miles)	N
north	N
of	N
Homs	N
city	N
,	N
has	N
slipped	C
in	N
and	N
out	N
of	N
government	N
control	N
several	N
times	N
since	N
the	N
uprising	C
against	N
Assad	N
erupted	C
in	N
March	N
2011	N
.	N

Shelling	C
began	N
on	N
Sunday	N
and	N
intensified	C
overnight	N
,	N
activists	C
said	N
,	N
a	N
new	N
blow	C
to	N
a	N
ceasefire	C
declared	C
by	N
peace	N
envoy	C
Kofi	N
Annan	N
a	N
month	N
ago	N
and	N
which	N
U.N	N
.	N
monitoring	C
mission	N
on	N
the	N
ground	C
are	N
observing	C
.	N

The	N
children's	N
father	N
was	N
separated	C
from	N
Thomas	N
but	N
still	N
lives	N
in	N
Brevard	N
County	N
,	N
according	C
to	N
Lt	N
Goodyear	N
.	N

Police	N
have	N
found	N
the	N
body	N
of	N
a	N
young	N
woman	N
near	N
to	N
an	N
observatory	C
in	N
Merseyside	N
Police	N
made	N
the	N
discovery	C
at	N
Bidston	N
Hill	N
observatory	C
near	N
Birkenhead	N
,	N
Merseyside	N
,	N
at	N
about	N
5.30pm	N
on	N
Saturday	N
following	N
a	N
call	N
from	N
a	N
concerned	C
member	N
of	N
the	N
public	N
.	N

An	N
18-year-old	N
man	N
from	N
Moreton	N
,	N
Wirral	N
,	N
has	N
been	N
arrested	C
on	N
suspicion	C
of	N
murder	C
.	N

The	N
victim	C
,	N
believed	N
to	N
be	N
in	N
her	N
late	N
teens	C
,	N
has	N
yet	N
to	N
be	N
formally	C
identified	C
,	N
Merseyside	N
Police	N
said	N
.	N

A	N
post-mortem	C
examination	C
to	N
establish	C
the	N
cause	N
of	N
death	N
is	N
expected	C
to	N
take	N
place	N
.	N

Police	N
are	N
appealing	C
for	N
information	C
about	N
anyone	N
seen	N
acting	N
suspiciously	C
lately	N
at	N
Bidston	N
Hill	N
,	N
Bidston	N
,	N
to	N
come	N
forward	C
.	N

Goodyear	C
said	N
that	N
this	N
was	N
not	N
the	N
first	N
time	N
police	N
were	N
called	N
to	N
the	N
house	N
.	N

Deupities	C
said	N
a	N
neighbor	C
had	N
previously	C
called	N
911	N
due	N
to	N
a	N
domestic	C
abuse	C
.	N

Travis	N
St	N
.	N
Peter	N
lived	N
on	N
the	N
same	N
block	C
as	N
Thomas	N
and	N
her	N
children	N
.	N

He	N
said	N
they	N
were	N
trouble	N
makers	N
who	N
would	N
shoot	N
BB	N
guns	N
and	N
lighting	C
fireworks	C
.	N

The	N
guy	N
had	N
to	N
board	C
up	N
his	N
windows	N
because	N
they	N
always	N
,	N
basically	C
destroyed	C
his	N
house	N
,	N
said	N
St	N
.	N
Travis	N
,	N
reported	N
WFTV	N
.	N

You	N
always	N
hear	N
the	N
mom's	N
yelling	C
at	N
midnight	N
and	N
stuff	C
.	N
""""	N

Deputies	C
said	N
that	N
the	N
father	N
of	N
the	N
children	N
,	N
who	N
does	N
not	N
live	N
with	N
the	N
family	N
,	N
was	N
notified	C
of	N
the	N
incident	C
.	N

Reports	N
indicate	C
that	N
he	N
had	N
a	N
difficult	C
time	N
composing	C
himself	N
as	N
investigators	C
interviewed	C
him	N
.	N

It	N
has	N
been	N
an	N
ongoing	C
problem	N
on	N
our	N
street	N
with	N
them	N
,	N
Hudson	N
said	N
.	N

Goodyear	C
said	N
Jaxs	N
Johnson	N
had	N
recently	N
been	N
arrested	C
on	N
a	N
domestic	C
violence	C
charge	N
.	N

He	N
said	N
he	N
didn't	N
know	N
if	N
the	N
boy	N
had	N
been	N
accused	C
of	N
hitting	N
his	N
mother	N
or	N
causing	N
damage	C
at	N
the	N
house	N
.	N

Austin	N
Lewis	N
,	N
a	N
16-year-old	N
classmate	N
of	N
Pebbles	N
Johnson	N
,	N
said	N
the	N
family	N
""""	N
had	N
problems	N
like	N
everybody	N
else	N
but	N
nothing	N
that	N
drastic	C
.	N
""""	N

He	N
described	C
Pebbles	N
Johnson	N
as	N
""""	N
very	N
loving	N
and	N
caring	N
.	N
""""	N

Didn't	N
let	N
anything	N
affect	C
her	N
.	N

A	N
pastor	C
at	N
the	N
church	N
the	N
family	N
attended	C
described	C
it	N
as	N
""""	N
normal	N
stuff	N
.	N
""""	N

I	N
think	N
he	N
was	N
punching	C
some	N
walls	N
or	N
something	N
,	N
said	N
Jarvis	N
Wash	N
,	N
pastor	N
of	N
the	N
Real	N
Church	N
in	N
Rockledge	C
,	N
Fla	N
.	N

The	N
goal	C
I	N
set	N
-	N
to	N
defeat	C
al-Qaeda	N
,	N
and	N
deny	C
it	N
a	N
chance	N
to	N
rebuild	C
-	N
is	N
now	N
within	N
our	N
reach.''	N

Asserting	C
that	N
the	N
US	N
had	N
largely	N
achieved	C
its	N
military	N
goals	N
,	N
Mr	N
Obama	N
said	N
Afghans	N
were	N
ready	N
to	N
take	N
responsibility	N
for	N
their	N
own	N
security	C
,	N
a	N
transition	C
that	N
will	N
start	N
in	N
earnest	C
next	N
year	N
when	N
US	N
and	N
NATO	N
troops	C
step	N
back	N
from	N
a	N
combat	C
role	N
to	N
training	N
and	N
counter-terrorism	C
operations	C
.	N

Insurgents	C
killed	N
at	N
least	N
seven	N
people	N
in	N
an	N
attack	N
targeting	C
foreigners	C
in	N
Kabul	N
Wednesday	N
,	N
just	N
two	N
hours	N
after	N
U.S	N
.	N
President	N
Barack	N
Obama	N
left	N
Afghanistan	N
following	N
a	N
brief	N
unannounced	C
visit	N
.	N

The	N
Taliban	N
claimed	C
responsibility	C
for	N
the	N
assault	C
on	N
the	N
heavily	N
secured	C
compound	C
housing	C
hundreds	N
of	N
international	C
workers	N
on	N
the	N
eastern	N
outskirts	C
of	N
the	N
capital	C
.	N

Rami	N
Abdul-Rahman	N
,	N
who	N
heads	N
the	N
Observatory	C
,	N
said	N
the	N
rebels	N
were	N
able	N
to	N
destroy	N
several	N
army	N
vehicles	C
during	N
the	N
clashes	C
and	N
kill	N
soldiers	N
.	N

The	N
accounts	C
could	N
not	N
be	N
independently	C
confirmed	N
.	N

The	N
attack	N
on	N
Rastan	N
came	N
after	N
Syrian	N
forces	N
killed	N
at	N
least	N
five	N
people	N
when	N
they	N
raided	C
a	N
Sunni	C
farming	N
village	N
in	N
Hama	N
province	C
,	N
torching	C
homes	N
and	N
looting	C
shops	N
in	N
what	N
appeared	N
to	N
be	N
a	N
sign	N
of	N
worsening	C
relations	C
among	N
the	N
country's	N
religious	N
groups	N
.	N

Syria	N
is	N
overwhelmingly	C
Sunni	C
,	N
but	N
President	N
Bashar	N
Assad	N
and	N
the	N
ruling	C
elite	C
belong	N
to	N
the	N
minatory	C
Alawite	C
sect	C
.	N

Sectarian	C
tensions	C
appear	N
to	N
be	N
growing	N
in	N
some	N
areas	N
,	N
adding	N
a	N
dangerous	N
new	N
element	C
to	N
the	N
violence	N
.	N

Many	N
Syrians	N
accuse	C
Assad	N
of	N
exploiting	C
that	N
divide	N
by	N
unleashing	C
Alawite	N
gunmen	N
known	N
as	N
"""shabiha"	N
""""	N
who	N
operate	N
as	N
hired	C
muscle	N
for	N
the	N
regime	C
.	N

While	N
the	N
government	N
has	N
taken	N
steps	N
to	N
support	N
banks	N
,	N
analysts	C
say	N
more	N
needs	N
to	N
be	N
done	N
to	N
fix	N
the	N
problem	N
once	N
and	N
for	N
all	N
.	N

President	N
Barack	N
Obama	N
made	N
a	N
surprise	C
visit	N
on	N
Tuesday	N
to	N
Afghanistan	N
,	N
where	N
he	N
will	N
sign	N
an	N
agreement	C
outlining	C
the	N
U.S.'	N
role	N
in	N
the	N
country	N
as	N
the	N
decade-long	C
war	N
there	N
winds	N
down	N
.	N

Obama	N
will	N
meet	N
with	N
Afghan	N
President	N
Hamid	N
Karzai	N
to	N
sign	N
a	N
""""	N
strategic	C
partnership	C
""""	N
agreement	N
that	N
will	N
govern	C
the	N
U.S.'	N
involvement	C
in	N
the	N
country	N
until	N
American	N
combat	C
troops	C
are	N
withdrawn	C
by	N
the	N
end	N
of	N
2014	N
,	N
according	N
to	N
the	N
New	N
York	N
Times	N
.	N

Obama	N
left	N
the	N
U.S	N
.	N
around	N
12	N
a.m	N
.	N
early	N
Tuesday	N
morning	N
and	N
landed	C
at	N
Bagram	C
Air	N
Field	N
at	N
10:30	N
p.m	N
.	N
local	N
time	N
,	N
according	C
to	N
a	N
pool	N
report	N
.	N

This	N
attack	N
was	N
to	N
make	N
clear	N
our	N
reaction	C
to	N
Obama's	N
trip	N
to	N
Afghanistan	N
.	N

The	N
message	N
was	N
that	N
instead	C
of	N
signing	N
a	N
strategic	N
partnership	N
deal	N
with	N
Afghanistan	N
,	N
he	N
should	N
think	N
about	N
taking	N
his	N
troops	N
out	N
from	N
Afghanistan	N
and	N
leave	N
it	N
to	N
Afghans	N
to	N
rebuild	N
their	N
country	N
,	N
Taliban	N
spokesman	N
Zabihullah	N
Mujahid	N
told	N
Reuters	N
by	N
telephone	N
from	N
an	N
undisclosed	N
location	N
.	N

The	N
message	N
was	N
that	N
instead	N
of	N
signing	N
a	N
strategic	C
partnership	N
deal	N
with	N
Afghanistan	N
,	N
he	N
should	N
think	N
about	N
taking	N
his	N
troops	C
out	N
from	N
Afghanistan	N
and	N
leave	N
it	N
to	N
Afghans	N
to	N
rebuild	C
their	N
country,	N
""""	N
Taliban	C
spokesman	C
Zabihullah	N
Mujahid	N
told	N
Reuters	C
by	N
telephone	C
from	N
an	N
undisclosed	C
location	N
.	N

But	N
America's	N
Kabul	N
ambassador	C
,	N
Ryan	N
Crocker	N
,	N
said	N
involvement	C
of	N
the	N
Haqqani	N
network	C
-	N
which	N
Washington	N
believes	N
is	N
based	N
in	N
Pakistan's	N
North	N
Waziristan	N
region	N
and	N
which	N
it	N
blames	C
for	N
high-profile	C
attacks	N
in	N
Kabul	N
in	N
April	N
-	N
could	N
not	N
be	N
ruled	C
out	N
.	N

On	N
the	N
anniversary	C
of	N
bin	N
Laden's	N
killing	N
,	N
Crocker	C
said	N
he	N
did	N
not	N
believe	C
there	N
would	N
be	N
a	N
sole	C
turning	N
point	N
in	N
the	N
war	N
.	N

Opposition	C
parties	N
and	N
international	C
observers	C
said	N
the	N
poll	C
was	N
marred	C
by	N
widespread	C
reports	N
and	N
allegations	C
of	N
vote-rigging	C
.	N

The	N
allegations	C
have	N
fired	N
up	N
the	N
opposition	C
,	N
which	N
has	N
long	N
seen	N
its	N
protests	C
crushed	C
and	N
its	N
pleas	C
ignored	C
by	N
the	N
Kremlin-dominated	C
media	N
.	N

On	N
Facebook	N
,	N
more	N
than	N
10,000	N
people	N
signed	N
up	N
to	N
a	N
page	N
announcing	C
an	N
opposition	C
rally	C
for	N
Saturday	N
.	N

Authorities	N
said	N
Tuesday	N
that	N
at	N
least	N
51,500	N
police	N
officers	N
and	N
2,000	N
Interior	N
Ministry	N
troops	N
have	N
been	N
deployed	C
in	N
Moscow	N
since	N
the	N
election	N
.	N

Unlike	N
the	N
police	N
,	N
Interior	C
Ministry	N
troops	N
are	N
an	N
armed	N
force	N
,	N
largely	N
manned	C
by	N
conscripts	C
.	N

On	N
Wednesday	N
,	N
Muscovites	C
spotted	C
dozens	N
of	N
helicopters	N
patrolling	C
the	N
city	N
—	N
a	N
rare	C
sight	C
in	N
the	N
capital	N
.	N

The	N
trial	N
of	N
the	N
former	N
Bosnia	N
Serb	N
army	N
commander	C
Ratko	N
Mladic	N
is	N
due	N
to	N
begin	N
today.Mladic	N
stands	N
accused	C
of	N
11	N
counts	N
of	N
wars	N
crimes	N
and	N
crimes	N
against	N
humanity.He	N
is	N
accused	C
of	N
leading	N
a	N
brutal	C
campaign	N
of	N
ethnic	C
cleansing	C
during	N
the	N
Bosnian	N
war	N
between	N
1992	N
and	N
1995	N
.	N

That	N
prompted	C
the	N
Chinese	N
surveillance	C
ships	N
to	N
insert	C
themselves	N
into	N
the	N
situation	C
.	N

The	N
Chinese	N
Embassy	C
said	N
it	N
got	N
in	N
touch	N
with	N
the	N
Philippine	N
Foreign	N
Affairs	N
Department	N
and	N
reiterated	C
China's	N
claim	N
of	N
sovereignty	C
over	N
Huangyan	N
Island	N
,	N
urging	C
the	N
Philippine	N
to	N
leave	N
the	N
area	N
,	N
GMA	N
said	N
.	N

Israeli	N
ambassador	C
to	N
Egypt	N
Yitzhak	N
Levanon	N
who	N
is	N
due	N
to	N
be	N
replaced	C
in	N
the	N
coming	N
weeks	N
has	N
returned	N
to	N
Cairo	N
,	N
media	C
reports	N
said	N
on	N
Sunday	N
.	N

He	N
was	N
airlifted	C
out	N
of	N
Egypt	N
when	N
thousands	N
of	N
angry	N
protesters	C
attacked	N
the	N
embassy	C
in	N
September	N
in	N
response	N
to	N
the	N
killing	N
of	N
six	N
Egyptian	N
soldiers	N
by	N
Israeli	N
forces	N
in	N
Sinai	N
,	N
in	N
what	N
Israel	N
said	N
was	N
involuntary	C
manslaughter	C
.	N

Tel	N
Aviv	N
expressed	C
its	N
official	N
apologies	C
to	N
Cairo	N
on	N
the	N
incident	C
.	N

Levanon	N
is	N
expected	N
to	N
stay	N
in	N
Cairo	N
for	N
two	N
days	N
to	N
hold	N
a	N
series	C
of	N
farewell	C
meetings	N
with	N
Egyptian	N
officials	N
.	N

A	N
huge	N
security	N
operation	N
has	N
covered	N
Moscow	C
in	N
a	N
show	N
of	N
force	N
following	N
protests	C
over	N
scandal-marred	C
elections	N
that	N
saw	N
Prime	N
Minister	N
Vladimir	N
Putin's	N
party	N
struggle	C
to	N
keep	N
a	N
majority	C
.	N

Demonstrations	C
on	N
Monday	N
and	N
Tuesday	N
were	N
an	N
unusually	C
sustained	C
show	N
of	N
indignation	C
for	N
the	N
Russian	N
opposition	C
.	N

The	N
thousands	N
of	N
Russians	N
who	N
rallied	C
in	N
Moscow	N
and	N
St	N
Petersburg	N
faced	N
police	N
and	N
Interior	N
Ministry	N
troops	N
,	N
who	N
detained	C
hundreds	N
of	N
protesters	C
.	N

Sunday's	N
parliamentary	C
vote	N
suggested	C
Russians	N
are	N
tiring	C
of	N
Mr	N
Putin	N
and	N
his	N
United	N
Russia	N
party	N
and	N
allegations	C
of	N
vote-rigging	C
have	N
fired	N
up	N
the	N
opposition	C
,	N
which	N
has	N
long	N
seen	N
its	N
protests	N
crushed	C
and	N
its	N
pleas	C
ignored	N
by	N
the	N
Kremlin-dominated	C
media	N
.	N

At	N
least	N
300	N
people	N
were	N
detained	C
by	N
police	N
at	N
a	N
protest	N
in	N
central	N
Moscow	N
on	N
Tuesday	N
night	N
.	N

China	N
has	N
regularly	N
dismissed	C
the	N
protests	C
,	N
saying	N
Beijing	N
has	N
indisputable	C
sovereignty	C
over	N
those	N
areas	N
on	N
historical	C
grounds	N
.	N

Israel's	N
outgoing	C
ambassador	C
to	N
Egypt	N
arrived	N
in	N
Cairo	N
on	N
Sunday	N
to	N
bid	C
farewell	C
to	N
former	N
colleagues	C
,	N
after	N
an	N
attack	N
on	N
the	N
Israeli	N
mission	N
in	N
September	N
forced	N
its	N
evacuation	C
,	N
according	N
to	N
a	N
spokesman	C
at	N
Israel's	N
Foreign	N
Ministry	N
in	N
Jerusalem	N
.	N

Yitzhak	N
Levanon	N
,	N
who	N
will	N
be	N
retiring	C
at	N
the	N
end	N
of	N
the	N
month	N
,	N
departed	C
to	N
Cairo	N
for	N
several	N
days	N
in	N
order	N
to	N
bid	N
farewell	C
to	N
friends	N
and	N
colleagues	C
,	N
Foreign	N
Ministry	N
deputy	N
spokesman	N
Lior	N
Ben-Dor	N
told	N
Xinhua	N
.	N

A	N
general	N
atmosphere	C
of	N
