helped	58	0.121	0.1432333	0.5478513	0.3293129	VBN	81.264739	N
to	58	0.121	0.0000000	0.0000000	0.0000000			N
build	58	0.121	0.0822767	0.5922893	0.3673857	VB	79.220339	N
the	58	0.121	0.0000000	0.0000000	0.0000000			N
necessary	58	0.121	0.0000000	0.0000000	0.0000000			N
credibility	58	0.121	0.1192772	0.4921516	0.3168282	NN	11.100879	C
for	58	0.121	0.0000000	0.0000000	0.0000000			N
the	58	0.121	0.0000000	0.0000000	0.0000000			N
system	58	0.121	0.0865833	0.6084120	0.3417393	NN	774.766318	N
,	58	0.121	0.0000000	0.0000000	0.0000000			N
and	58	0.121	0.0000000	0.0000000	0.0000000			N
short	58	0.121	0.1541877	0.5591555	0.3643594	JJ	286.5179	N
of	58	0.121	0.0000000	0.0000000	0.0000000			N
a	58	0.121	0.0000000	0.0000000	0.0000000			N
big	58	0.121	0.1526936	0.5591555	0.3665849	JJ	189.012514	N
bang	58	0.121	0.1132183	0.5436189	0.2923310	NN	6.513506	N
solution	58	0.121	0.1353426	0.5441540	0.3336949	NN	181.46183	N
that	58	0.121	0.0000000	0.0000000	0.0000000			N
specifies	58	0.121	0.1282807	0.4461563	0.3014357	VBZ	10.059831	C
where	58	0.121	0.0000000	0.0000000	0.0000000			N
the	58	0.121	0.0000000	0.0000000	0.0000000			N
money	58	0.121	0.0896722	0.5405767	0.3402610	NN	279.58642	N
to	58	0.121	0.0000000	0.0000000	0.0000000			N
recapitalize	58	0.121	0.1390593	0.5922893	0.3426775	VB	0.039632	C
the	58	0.121	0.0000000	0.0000000	0.0000000			N
banks	58	0.121	0.1674366	0.5785874	0.3141634	NNS	65.97008	N
is	58	0.121	0.0000000	0.0000000	0.0000000			N
going	58	0.121	0.0000000	0.0000000	0.0000000			N
to	58	0.121	0.0000000	0.0000000	0.0000000			N
come	58	0.121	0.0000000	0.0000000	0.0000000			N
from	58	0.121	0.0000000	0.0000000	0.0000000			N
,	58	0.121	0.0000000	0.0000000	0.0000000			N
today	58	0.121	0.2057672	0.4993193	0.3406848	NN	203.534847	N
's	58	0.121	0.0000000	0.0000000	0.0000000			N
(	58	0.121	0.0000000	0.0000000	0.0000000			N
Friday	58	0.121	0.1192772	0.4985149	0.2275845	NNP	21.565678	N
's	58	0.121	0.0000000	0.0000000	0.0000000			N
)	58	0.121	0.0000000	0.0000000	0.0000000			N
reforms	58	0.121	0.1974389	0.8770571	0.3803365	NNS	30.680802	C
might	58	0.121	0.0000000	0.0000000	0.0000000			N
disappoint	58	0.121	0.1313892	0.4172642	0.2727834	VB	1.782257	C
markets	58	0.121	0.1436879	0.5785874	0.3540679	NNS	67.201022	N
,	58	0.121	0.0000000	0.0000000	0.0000000			N
Barroso	58	0.121	0.0822767	0.3333649	0.1686631	NNP	0.125617	N
said	58	0.121	0.0000000	0.0000000	0.0000000			N
in	58	0.121	0.0000000	0.0000000	0.0000000			N
a	58	0.121	0.0000000	0.0000000	0.0000000			N
note	58	0.121	0.1934714	0.4696646	0.3160266	NN	241.561321	N
.	58	0.121	0.0000000	0.0000000	0.0000000			N

Unfortunately	29	0.138	0.2091679	0.3810203	0.3042005	RB	57.445732	C
he	29	0.138	0.0000000	0.0000000	0.0000000			N
did	29	0.138	0.0000000	0.0000000	0.0000000			N
not	29	0.138	0.0000000	0.0000000	0.0000000			N
see	29	0.138	0.0000000	0.0000000	0.0000000			N
that	29	0.138	0.0000000	0.0000000	0.0000000			N
text	29	0.138	0.0991936	0.4982957	0.2892269	NN	175.895183	C
or	29	0.138	0.0000000	0.0000000	0.0000000			N
read	29	0.138	0.1976360	0.6496659	0.3815770	VB	241.92491	N
it	29	0.138	0.0000000	0.0000000	0.0000000			N
on	29	0.138	0.0000000	0.0000000	0.0000000			N
his	29	0.138	0.0000000	0.0000000	0.0000000			N
phone	29	0.138	0.1404901	0.3886848	0.2742019	NN	62.218602	N
until	29	0.138	0.0000000	0.0000000	0.0000000			N
he	29	0.138	0.0000000	0.0000000	0.0000000			N
woke	29	0.138	0.1550079	0.5401652	0.3089054	VBD	10.898049	N
up	29	0.138	0.0000000	0.0000000	0.0000000			N
this	29	0.138	0.0000000	0.0000000	0.0000000			N
morning	29	0.138	0.1379194	0.5401652	0.3410350	NN	172.689425	N
...	29	0.138	0.0000000	0.0000000	0.0000000			N
well	29	0.138	0.0000000	0.0000000	0.0000000			N
after	29	0.138	0.0000000	0.0000000	0.0000000			N
the	29	0.138	0.0000000	0.0000000	0.0000000			N
incident	29	0.138	0.2268852	0.5832806	0.3423768	NN	43.156631	C
occurred	29	0.138	0.2223469	0.5832806	0.3547241	VBD	91.005741	C
,	29	0.138	0.0000000	0.0000000	0.0000000			N
Goodyear	29	0.138	0.0991936	0.2501878	0.1849269	NNP	1.037824	N
said	29	0.138	0.0000000	0.0000000	0.0000000			N
.	29	0.138	0.0000000	0.0000000	0.0000000			N

The	17	0.059	0.0000000	0.0000000	0.0000000			N
children	17	0.059	0.1253147	0.5777122	0.3606318	NNS	574.816433	N
's	17	0.059	0.0000000	0.0000000	0.0000000			N
father	17	0.059	0.1160986	0.6354167	0.4032072	NN	304.543888	N
does	17	0.059	0.0000000	0.0000000	0.0000000			N
not	17	0.059	0.0000000	0.0000000	0.0000000			N
live	17	0.059	0.1414401	0.4738267	0.3130440	VB	198.801959	N
with	17	0.059	0.0000000	0.0000000	0.0000000			N
the	17	0.059	0.0000000	0.0000000	0.0000000			N
family	17	0.059	0.1411896	0.6354167	0.4047598	NN	499.01172	N
and	17	0.059	0.0000000	0.0000000	0.0000000			N
Goodyear	17	0.059	0.1811577	0.3114519	0.2540150	NNP	1.037824	N
said	17	0.059	0.0000000	0.0000000	0.0000000			N
he	17	0.059	0.0000000	0.0000000	0.0000000			N
was	17	0.059	0.0000000	0.0000000	0.0000000			N
distraught	17	0.059	0.1893331	0.4926385	0.3581418	JJ	2.045836	C
.	17	0.059	0.0000000	0.0000000	0.0000000			N

Goodyear	9	0.111	0.1964529	0.2501878	0.2180528	NNP	1.037824	N
said	9	0.111	0.0000000	0.0000000	0.0000000			N
police	9	0.111	0.2075176	0.3777208	0.2984336	NNS	126.259815	N
do	9	0.111	0.0000000	0.0000000	0.0000000			N
not	9	0.111	0.0000000	0.0000000	0.0000000			N
have	9	0.111	0.0000000	0.0000000	0.0000000			N
a	9	0.111	0.0000000	0.0000000	0.0000000			N
motive	9	0.111	0.1964529	0.3777208	0.2955326	NN	19.736781	C
.	9	0.111	0.0000000	0.0000000	0.0000000			N

He	16	0.312	0.0000000	0.0000000	0.0000000			N
said	16	0.312	0.0000000	0.0000000	0.0000000			N
authorities	16	0.312	-0.0878476	0.4427996	0.2883893	NNS	67.473723	C
have	16	0.312	0.0000000	0.0000000	0.0000000			N
received	16	0.312	-0.1226392	0.4882249	0.2888967	VBN	93.936715	N
previous	16	0.312	-0.1483160	0.5122874	0.2938914	JJ	123.987133	C
calls	16	0.312	-0.0199744	0.4882249	0.3388001	NNS	73.943129	N
from	16	0.312	0.0000000	0.0000000	0.0000000			N
Thomas	16	0.312	0.0912977	0.4139539	0.2388766	NNP	122.000523	N
'	16	0.312	0.0000000	0.0000000	0.0000000			N
home	16	0.312	-0.1057496	0.5284532	0.3010399	NN	448.448179	N
pertaining	16	0.312	-0.0586517	0.5122874	0.2878322	VBG	9.839535	C
to	16	0.312	0.0000000	0.0000000	0.0000000			N
domestic	16	0.312	-0.0583868	0.5284532	0.2789320	JJ	94.188594	C
violence	16	0.312	-0.0264448	0.5273436	0.2634490	NN	85.31232	C
.	16	0.312	0.0000000	0.0000000	0.0000000			N

Goodyear	21	0.095	0.1290051	0.3036478	0.1999003	NNP	1.037824	N
said	21	0.095	0.0000000	0.0000000	0.0000000			N
he	21	0.095	0.0000000	0.0000000	0.0000000			N
was	21	0.095	0.0000000	0.0000000	0.0000000			N
having	21	0.095	0.0000000	0.0000000	0.0000000			N
a	21	0.095	0.0000000	0.0000000	0.0000000			N
hard	21	0.095	0.2056845	0.6088871	0.3969096	JJ	219.343123	N
time	21	0.095	0.2286620	0.5176991	0.3890686	NN	1872.192537	N
trying	21	0.095	0.0000000	0.0000000	0.0000000			N
to	21	0.095	0.0000000	0.0000000	0.0000000			N
understand	21	0.095	0.2167389	0.5018432	0.3932903	VB	201.55485	N
how	21	0.095	0.0000000	0.0000000	0.0000000			N
a	21	0.095	0.0000000	0.0000000	0.0000000			N
mother	21	0.095	0.2466699	0.3650864	0.3163940	NN	304.488406	N
could	21	0.095	0.0000000	0.0000000	0.0000000			N
commit	21	0.095	0.1385602	0.6351320	0.3939222	VB	18.530018	C
such	21	0.095	0.0000000	0.0000000	0.0000000			N
a	21	0.095	0.0000000	0.0000000	0.0000000			N
grisly	21	0.095	0.1531397	0.3637676	0.2666681	JJ	0.930333	C
act	21	0.095	0.1290051	0.6351320	0.4150783	NN	305.339623	N
.	21	0.095	0.0000000	0.0000000	0.0000000			N

He	16	0.125	0.0000000	0.0000000	0.0000000			N
said	16	0.125	0.0000000	0.0000000	0.0000000			N
she	16	0.125	0.0000000	0.0000000	0.0000000			N
remained	16	0.125	0.1998198	0.4912727	0.3785433	VBD	130.699133	C
very	16	0.125	0.0000000	0.0000000	0.0000000			N
calm	16	0.125	0.1680821	0.4324539	0.3056185	JJ	31.509301	C
when	16	0.125	0.0000000	0.0000000	0.0000000			N
she	16	0.125	0.0000000	0.0000000	0.0000000			N
called	16	0.125	0.2382149	0.5698107	0.3899816	VBD	232.840234	N
the	16	0.125	0.0000000	0.0000000	0.0000000			N
children	16	0.125	0.1707482	0.4557869	0.2861236	NNS	574.816433	N
back	16	0.125	0.1994016	0.5170622	0.3774149	RB	730.173747	N
to	16	0.125	0.0000000	0.0000000	0.0000000			N
their	16	0.125	0.0000000	0.0000000	0.0000000			N
house	16	0.125	0.1523194	0.5170622	0.3662968	NN	462.583204	N
.	16	0.125	0.0000000	0.0000000	0.0000000			N

I	24	0.042	0.0000000	0.0000000	0.0000000			N
can	24	0.042	0.0000000	0.0000000	0.0000000			N
not	24	0.042	0.0000000	0.0000000	0.0000000			N
comprehend	24	0.042	0.1200588	0.3242904	0.2451488	VB	9.626907	C
as	24	0.042	0.0000000	0.0000000	0.0000000			N
a	24	0.042	0.0000000	0.0000000	0.0000000			N
parent	24	0.042	-0.1041810	0.5730022	0.2594817	NN	58.487371	N
doing	24	0.042	0.0000000	0.0000000	0.0000000			N
this	24	0.042	0.0000000	0.0000000	0.0000000			N
to	24	0.042	0.0000000	0.0000000	0.0000000			N
their	24	0.042	0.0000000	0.0000000	0.0000000			N
children	24	0.042	-0.1477144	0.5730022	0.2516997	NNS	574.816433	N
...	24	0.042	0.0000000	0.0000000	0.0000000			N
calling	24	0.042	-0.0888303	0.4669394	0.2931422	VBG	232.840234	N
them	24	0.042	0.0000000	0.0000000	0.0000000			N
back	24	0.042	-0.0578143	0.4545455	0.2845046	RB	730.173747	N
in	24	0.042	0.0000000	0.0000000	0.0000000			N
and	24	0.042	0.0000000	0.0000000	0.0000000			N
shooting	24	0.042	-0.1501708	0.4669394	0.2341861	VBG	22.138289	N
them	24	0.042	0.0000000	0.0000000	0.0000000			N
,	24	0.042	0.0000000	0.0000000	0.0000000			N
he	24	0.042	0.0000000	0.0000000	0.0000000			N
said	24	0.042	0.0000000	0.0000000	0.0000000			N
.	24	0.042	0.0000000	0.0000000	0.0000000			N

As	12	0.083	0.0000000	0.0000000	0.0000000			N
the	12	0.083	0.0000000	0.0000000	0.0000000			N
children	12	0.083	0.1131487	0.5300432	0.2826978	NNS	574.816433	N
were	12	0.083	0.0000000	0.0000000	0.0000000			N
walking	12	0.083	0.0846789	0.4508412	0.2873123	VBG	82.47346	N
home	12	0.083	0.0705203	0.5300432	0.3656402	RB	0.0	N
,	12	0.083	0.0000000	0.0000000	0.0000000			N
the	12	0.083	0.0000000	0.0000000	0.0000000			N
neighbor	12	0.083	0.1247640	0.4931150	0.3046092	NN	15.418519	C
called	12	0.083	0.1766769	0.4300770	0.3047787	VBN	232.840234	N
911	12	0.083	0.0000000	0.0000000	0.0000000			N
.	12	0.083	0.0000000	0.0000000	0.0000000			N

Moments	15	0.267	0.1514273	0.3350945	0.2348600	NNS	42.250445	C
later	15	0.267	0.0000000	0.0000000	0.0000000			N
,	15	0.267	0.0000000	0.0000000	0.0000000			N
the	15	0.267	0.0000000	0.0000000	0.0000000			N
neighbor	15	0.267	0.1514273	0.3427520	0.2665414	NN	15.418519	C
told	15	0.267	0.1725199	0.6018630	0.3413043	VBD	318.387013	N
the	15	0.267	0.0000000	0.0000000	0.0000000			N
authorities	15	0.267	0.1924095	0.4061386	0.3271413	NNS	67.473723	C
that	15	0.267	0.0000000	0.0000000	0.0000000			N
she	15	0.267	0.0000000	0.0000000	0.0000000			N
heard	15	0.267	0.2275819	0.6018630	0.3946794	VBD	136.112783	N
several	15	0.267	0.0000000	0.0000000	0.0000000			N
more	15	0.267	0.0000000	0.0000000	0.0000000			N
gunshots	15	0.267	0.1725199	0.4384808	0.2861380	NNS	0.462743	C
.	15	0.267	0.0000000	0.0000000	0.0000000			N

Sheriff	21	0.190	0.0792164	0.6012118	0.2701297	NNP	10.915328	N
's	21	0.190	0.0000000	0.0000000	0.0000000			N
deputies	21	0.190	0.2137000	0.4874181	0.3244821	NNS	8.154327	C
,	21	0.190	0.0000000	0.0000000	0.0000000			N
who	21	0.190	0.0000000	0.0000000	0.0000000			N
arrived	21	0.190	0.1944947	0.5618895	0.3281502	VBD	96.869221	C
within	21	0.190	0.0000000	0.0000000	0.0000000			N
four	21	0.190	0.0000000	0.0000000	0.0000000			N
minutes	21	0.190	0.1160908	0.4285351	0.2770746	NNS	147.149409	N
of	21	0.190	0.0000000	0.0000000	0.0000000			N
the	21	0.190	0.0000000	0.0000000	0.0000000			N
call	21	0.190	0.2082225	0.5217713	0.3367464	NN	232.840234	N
,	21	0.190	0.0000000	0.0000000	0.0000000			N
heard	21	0.190	0.2328614	0.6086166	0.3740505	VBD	136.112783	N
additional	21	0.190	0.0792164	0.6140017	0.2951711	JJ	139.678136	C
gunshots	21	0.190	0.0681144	0.4384808	0.2508713	NNS	0.462743	N
,	21	0.190	0.0000000	0.0000000	0.0000000			N
Lieutenant	21	0.190	0.0839455	0.6012118	0.2695956	NNP	30.098464	C
Goodyear	21	0.190	0.0681144	0.3114519	0.2237005	NNP	1.037824	N
said	21	0.190	0.0000000	0.0000000	0.0000000			N
.	21	0.190	0.0000000	0.0000000	0.0000000			N

A	25	0.080	0.0000000	0.0000000	0.0000000			N
few	25	0.080	0.0000000	0.0000000	0.0000000			N
minutes	25	0.080	-0.0266050	0.4406618	0.2677773	NNS	147.149409	N
later	25	0.080	0.0000000	0.0000000	0.0000000			N
,	25	0.080	0.0000000	0.0000000	0.0000000			N
deputies	25	0.080	-0.1276770	0.4102978	0.2502648	NNS	8.154327	C
saw	25	0.080	0.0000000	0.0000000	0.0000000			N
someone	25	0.080	0.0000000	0.0000000	0.0000000			N
who	25	0.080	0.0000000	0.0000000	0.0000000			N
may	25	0.080	0.0000000	0.0000000	0.0000000			N
have	25	0.080	0.0000000	0.0000000	0.0000000			N
been	25	0.080	0.0000000	0.0000000	0.0000000			N
armed	25	0.080	-0.0555078	0.4915763	0.3292787	VBN	0.0	C
with	25	0.080	0.0000000	0.0000000	0.0000000			N
a	25	0.080	0.0000000	0.0000000	0.0000000			N
gun	25	0.080	0.0147704	0.4915763	0.2971578	NN	45.919971	N
open	25	0.080	-0.1391979	0.5777406	0.3706737	VB	305.740451	N
the	25	0.080	0.0000000	0.0000000	0.0000000			N
front	25	0.080	-0.0586379	0.6681643	0.3807115	JJ	0.0	N
door	25	0.080	-0.0366196	0.6584159	0.4075207	NN	195.187768	N
before	25	0.080	0.0000000	0.0000000	0.0000000			N
going	25	0.080	0.0000000	0.0000000	0.0000000			N
back	25	0.080	-0.0934203	0.6681643	0.4236240	RB	730.173747	N
inside	25	0.080	-0.1142028	0.6086314	0.4023122	RB	139.680949	N
.	25	0.080	0.0000000	0.0000000	0.0000000			N

About	15	0.067	0.0000000	0.0000000	0.0000000			N
30	15	0.067	0.0000000	0.0000000	0.0000000			N
minutes	15	0.067	0.1160908	0.4406618	0.2900015	NNS	147.149409	N
later	15	0.067	0.0000000	0.0000000	0.0000000			N
,	15	0.067	0.0000000	0.0000000	0.0000000			N
there	15	0.067	0.0000000	0.0000000	0.0000000			N
was	15	0.067	0.0000000	0.0000000	0.0000000			N
a	15	0.067	0.0000000	0.0000000	0.0000000			N
final	15	0.067	0.1853319	0.5202407	0.3163750	JJ	169.617955	N
shot	15	0.067	0.1346681	0.4707629	0.3046332	NN	71.365752	N
,	15	0.067	0.0000000	0.0000000	0.0000000			N
Lieutenant	15	0.067	0.0897553	0.2957649	0.2248972	NNP	30.098464	C
Goodyear	15	0.067	0.1160908	0.3016747	0.2220226	NNP	1.037824	N
said	15	0.067	0.0000000	0.0000000	0.0000000			N
.	15	0.067	0.0000000	0.0000000	0.0000000			N

Shortly	28	0.179	0.0309690	0.3314641	0.1473723	RB	38.909149	N
after	28	0.179	0.0000000	0.0000000	0.0000000			N
,	28	0.179	0.0000000	0.0000000	0.0000000			N
a	28	0.179	0.0000000	0.0000000	0.0000000			N
special	28	0.179	0.0310643	0.4539747	0.2961150	JJ	281.296001	N
weapons	28	0.179	0.0245676	0.4065183	0.2782790	NNS	46.35002	C
team	28	0.179	0.0743156	0.4536453	0.3039794	NN	102.845668	N
entered	28	0.179	0.1423307	0.5946764	0.3312259	VBD	87.784576	C
the	28	0.179	0.0000000	0.0000000	0.0000000			N
house	28	0.179	0.0843220	0.4557869	0.3284295	NN	462.583204	N
and	28	0.179	0.0000000	0.0000000	0.0000000			N
found	28	0.179	0.1147099	0.5946764	0.3381045	VBD	675.944541	N
three	28	0.179	0.0000000	0.0000000	0.0000000			N
children	28	0.179	0.0896924	0.4587836	0.3006908	NNS	574.816433	N
and	28	0.179	0.0000000	0.0000000	0.0000000			N
Ms.	28	0.179	0.0000000	0.0000000	0.0000000			N
Thomas	28	0.179	0.0954405	0.5094091	0.2505837	NNP	122.000523	N
,	28	0.179	0.0000000	0.0000000	0.0000000			N
who	28	0.179	0.0000000	0.0000000	0.0000000			N
the	28	0.179	0.0000000	0.0000000	0.0000000			N
authorities	28	0.179	0.1131297	0.4536453	0.2996274	NNS	67.473723	C
said	28	0.179	0.0000000	0.0000000	0.0000000			N
had	28	0.179	0.0000000	0.0000000	0.0000000			N
a	28	0.179	0.0000000	0.0000000	0.0000000			N
self-inflicted	28	0.179	0.0247992	0.5621191	0.2492434		0.0	C
gunshot	28	0.179	0.1295367	0.5733421	0.2840660	NN	1.555613	N
wound	28	0.179	0.0256197	0.5733421	0.3042692	NN	35.225335	C
.	28	0.179	0.0000000	0.0000000	0.0000000			N

The	20	0.000	0.0000000	0.0000000	0.0000000			N
body	20	0.000	0.1532338	0.4533727	0.3649013	NN	390.636442	N
of	20	0.000	0.0000000	0.0000000	0.0000000			N
a	20	0.000	0.0000000	0.0000000	0.0000000			N
fourth	20	0.000	0.2922037	0.4676507	0.3742945	JJ	84.347366	N
child	20	0.000	0.1091419	0.4533727	0.3287315	NN	354.54234	N
,	20	0.000	0.0000000	0.0000000	0.0000000			N
who	20	0.000	0.0000000	0.0000000	0.0000000			N
had	20	0.000	0.0000000	0.0000000	0.0000000			N
also	20	0.000	0.0000000	0.0000000	0.0000000			N
been	20	0.000	0.0000000	0.0000000	0.0000000			N
shot	20	0.000	0.1383342	0.4690717	0.3680782	VBN	22.138289	N
,	20	0.000	0.0000000	0.0000000	0.0000000			N
was	20	0.000	0.0000000	0.0000000	0.0000000			N
found	20	0.000	0.1602839	0.4690717	0.3276353	VBN	675.944541	N
in	20	0.000	0.0000000	0.0000000	0.0000000			N
the	20	0.000	0.0000000	0.0000000	0.0000000			N
front	20	0.000	0.2596913	0.4921989	0.3995245	NN	192.219671	N
yard	20	0.000	0.1201072	0.4921989	0.3135196	NN	27.137406	N
.	20	0.000	0.0000000	0.0000000	0.0000000			N

Lieutenant	23	0.174	0.1143086	0.2957649	0.1986707	NNP	30.098464	C
Goodyear	23	0.174	0.1321729	0.2957649	0.2266908	NNP	1.037824	N
said	23	0.174	0.0000000	0.0000000	0.0000000			N
there	23	0.174	0.0000000	0.0000000	0.0000000			N
had	23	0.174	0.0000000	0.0000000	0.0000000			N
been	23	0.174	0.0000000	0.0000000	0.0000000			N
other	23	0.174	0.0000000	0.0000000	0.0000000			N
calls	23	0.174	0.2116509	0.4648156	0.3505847	NNS	73.943129	N
to	23	0.174	0.0000000	0.0000000	0.0000000			N
911	23	0.174	0.0000000	0.0000000	0.0000000			N
related	23	0.174	0.1399205	0.5172294	0.3248059	VBN	33.077672	C
to	23	0.174	0.0000000	0.0000000	0.0000000			N
incidents	23	0.174	0.1793873	0.4815294	0.3194142	NNS	17.407716	C
at	23	0.174	0.0000000	0.0000000	0.0000000			N
the	23	0.174	0.0000000	0.0000000	0.0000000			N
house	23	0.174	0.2043724	0.3713817	0.2741802	NN	462.583204	N
,	23	0.174	0.0000000	0.0000000	0.0000000			N
the	23	0.174	0.0000000	0.0000000	0.0000000			N
most	23	0.174	0.0000000	0.0000000	0.0000000			N
recent	23	0.174	0.1571098	0.5172294	0.3247047	JJ	159.988678	C
on	23	0.174	0.0000000	0.0000000	0.0000000			N
Easter	23	0.174	0.1353115	0.2970926	0.2403126	NNP	10.075603	N
.	23	0.174	0.0000000	0.0000000	0.0000000			N

It	42	0.095	0.0000000	0.0000000	0.0000000			N
was	42	0.095	0.0000000	0.0000000	0.0000000			N
an	42	0.095	0.0000000	0.0000000	0.0000000			N
effort	42	0.095	0.2049626	0.5916542	0.3810887	NN	127.312891	C
to	42	0.095	0.0000000	0.0000000	0.0000000			N
say	42	0.095	0.0000000	0.0000000	0.0000000			N
that	42	0.095	0.0000000	0.0000000	0.0000000			N
progress	42	0.095	0.2310314	0.5916542	0.4093977	NN	121.605508	C
has	42	0.095	0.0000000	0.0000000	0.0000000			N
been	42	0.095	0.0000000	0.0000000	0.0000000			N
made	42	0.095	0.2410828	0.5476797	0.3953973	VBN	800.923456	N
and	42	0.095	0.0000000	0.0000000	0.0000000			N
that	42	0.095	0.0000000	0.0000000	0.0000000			N
the	42	0.095	0.0000000	0.0000000	0.0000000			N
end	42	0.095	0.1941334	0.8059857	0.4573337	NN	506.18111	N
is	42	0.095	0.0000000	0.0000000	0.0000000			N
coming	42	0.095	0.2663679	0.5805442	0.4315377	VBG	563.725639	N
,	42	0.095	0.0000000	0.0000000	0.0000000			N
however	42	0.095	0.0000000	0.0000000	0.0000000			N
slowly	42	0.095	0.2282930	0.5212281	0.3613192	RB	92.141841	N
,	42	0.095	0.0000000	0.0000000	0.0000000			N
while	42	0.095	0.0000000	0.0000000	0.0000000			N
trying	42	0.095	0.0000000	0.0000000	0.0000000			N
to	42	0.095	0.0000000	0.0000000	0.0000000			N
assure	42	0.095	0.2179912	0.5121774	0.3587522	VB	17.979441	C
the	42	0.095	0.0000000	0.0000000	0.0000000			N
Afghans	42	0.095	0.1694588	0.3709879	0.2492564	NNPS	1.351416	N
that	42	0.095	0.0000000	0.0000000	0.0000000			N
the	42	0.095	0.0000000	0.0000000	0.0000000			N
United	42	0.095	0.2133143	0.7690375	0.2954434	NNP	0.0	N
States	42	0.095	0.1821648	0.7690375	0.2977122	NNP	542.885661	N
will	42	0.095	0.0000000	0.0000000	0.0000000			N
not	42	0.095	0.0000000	0.0000000	0.0000000			N
cut	42	0.095	0.1694588	0.5595556	0.3655744	VB	161.441967	N
and	42	0.095	0.0000000	0.0000000	0.0000000			N
run	42	0.095	0.1986578	0.5595556	0.4014908	VB	189.036204	N
once	42	0.095	0.0000000	0.0000000	0.0000000			N
the	42	0.095	0.0000000	0.0000000	0.0000000			N
combat	42	0.095	0.1740739	0.4933156	0.3412484	NN	26.284333	C
mission	42	0.095	0.2148922	0.5606887	0.3586104	NN	75.631259	N
ends	42	0.095	0.2030370	0.5044320	0.3717936	VBZ	69.60814	N
.	42	0.095	0.0000000	0.0000000	0.0000000			N

He	22	0.227	0.0000000	0.0000000	0.0000000			N
said	22	0.227	0.0000000	0.0000000	0.0000000			N
the	22	0.227	0.0000000	0.0000000	0.0000000			N
United	22	0.227	0.1643647	0.7690375	0.2956006	NNP	0.0	N
States	22	0.227	0.1840538	0.7690375	0.3004269	NNP	542.885661	N
must	22	0.227	0.0000000	0.0000000	0.0000000			N
see	22	0.227	0.0000000	0.0000000	0.0000000			N
this	22	0.227	0.0000000	0.0000000	0.0000000			N
battle	22	0.227	0.1109728	0.4201201	0.2897887	NN	91.423669	C
through	22	0.227	0.0000000	0.0000000	0.0000000			N
to	22	0.227	0.0000000	0.0000000	0.0000000			N
a	22	0.227	0.0000000	0.0000000	0.0000000			N
successful	22	0.227	0.1135791	0.4770767	0.3354998	JJ	123.72381	C
conclusion	22	0.227	0.1200356	0.4545421	0.3158159	NN	86.263172	C
,	22	0.227	0.0000000	0.0000000	0.0000000			N
although	22	0.227	0.0000000	0.0000000	0.0000000			N
not	22	0.227	0.0000000	0.0000000	0.0000000			N
one	22	0.227	0.0000000	0.0000000	0.0000000			N
that	22	0.227	0.0000000	0.0000000	0.0000000			N
involves	22	0.227	0.1624913	0.4770767	0.3432165	VBZ	71.396449	C
nation-building	22	0.227	0.0408273	0.3944421	0.2127539		0.0	C
.	22	0.227	0.0000000	0.0000000	0.0000000			N

In	19	0.053	0.0000000	0.0000000	0.0000000			N
President	19	0.053	0.1551719	0.5777863	0.3554001	NNP	195.932371	N
Barack	19	0.053	0.1702843	0.8630127	0.3399923	NNP	0.100553	N
Obama	19	0.053	0.1402453	0.8630127	0.3552227	NNP	0.217685	N
's	19	0.053	0.0000000	0.0000000	0.0000000			N
twin	19	0.053	0.0607997	0.3504609	0.2187719	JJ	17.456695	N
narratives	19	0.053	0.1050681	0.3504609	0.2194182	NNS	14.255451	C
,	19	0.053	0.0000000	0.0000000	0.0000000			N
the	19	0.053	0.0000000	0.0000000	0.0000000			N
United	19	0.053	0.1500882	0.7690375	0.3458060	NNP	0.0	N
States	19	0.053	0.1666206	0.7690375	0.3607230	NNP	542.885661	N
is	19	0.053	0.0000000	0.0000000	0.0000000			N
both	19	0.053	0.0000000	0.0000000	0.0000000			N
leaving	19	0.053	0.2057991	0.6579845	0.3036048	VBG	182.275419	N
Afghanistan	19	0.053	0.1682184	0.4193917	0.2777230	NNP	10.168308	N
and	19	0.053	0.0000000	0.0000000	0.0000000			N
staying	19	0.053	0.1442613	0.6579845	0.2944740	VBG	19.158701	N
there	19	0.053	0.0000000	0.0000000	0.0000000			N
.	19	0.053	0.0000000	0.0000000	0.0000000			N

The	16	0.188	0.0000000	0.0000000	0.0000000			N
different	16	0.188	0.0000000	0.0000000	0.0000000			N
messages	16	0.188	0.1115568	0.4606602	0.3506808	NNS	37.949206	C
are	16	0.188	0.0000000	0.0000000	0.0000000			N
meant	16	0.188	0.1821306	0.4211792	0.3606214	VBN	109.682353	C
for	16	0.188	0.0000000	0.0000000	0.0000000			N
different	16	0.188	0.0000000	0.0000000	0.0000000			N
audiences	16	0.188	0.1446282	0.4606602	0.3565807	NNS	15.448984	C
,	16	0.188	0.0000000	0.0000000	0.0000000			N
one	16	0.188	0.0000000	0.0000000	0.0000000			N
at	16	0.188	0.0000000	0.0000000	0.0000000			N
home	16	0.188	0.1586392	0.6166294	0.3935900	NN	448.448179	N
and	16	0.188	0.0000000	0.0000000	0.0000000			N
one	16	0.188	0.0000000	0.0000000	0.0000000			N
away	16	0.188	0.0000000	0.0000000	0.0000000			N
.	16	0.188	0.0000000	0.0000000	0.0000000			N

As	39	0.077	0.0000000	0.0000000	0.0000000			N
